order_id,order_date,supplier_id,product_id,category,quantity,unit_price,total_amount,promised_delivery_date,actual_delivery_date,promised_lead_days,actual_lead_days,days_late,on_time_flag,status
PO-10621,2024-01-22,SUP-014,PRD-034,Plumbing,14,38.47,538.58,2024-02-01,2024-02-01,10,10,0,1,Delivered
PO-10623,2025-11-24,SUP-009,PRD-018,Electrical,11,27.48,302.28,2025-12-03,2025-12-03,9,9,0,1,Delivered
PO-10626,2024-03-29,SUP-013,PRD-020,Plumbing,52,42.62,2216.24,2024-04-07,2024-04-07,9,9,0,1,Delivered
PO-10628,2024-01-23,SUP-018,PRD-024,Finishes,54,52.68,2844.72,2024-02-13,2024-02-16,21,24,3,0,Delivered
PO-10633,2024-08-05,SUP-016,PRD-031,Finishes,71,92.09,6538.39,2024-08-15,2024-08-15,10,10,0,1,Delivered
PO-10635,2024-01-19,SUP-009,PRD-017,Electrical,76,71.4,5426.4,2024-01-28,,9,,,,Cancelled
PO-10636,2025-10-03,SUP-023,PRD-036,Concrete,24,94.43,2266.32,2025-10-22,,19,,,,Cancelled
PO-10639,2026-03-02,SUP-016,PRD-039,Finishes,65,52.93,3440.45,2026-03-08,2026-03-09,6,7,1,0,Delivered
PO-10640,2024-10-02,SUP-016,PRD-024,Finishes,43,44.29,1904.47,2024-10-09,2024-10-10,7,8,1,0,Delivered
PO-10641,06-11-2024,SUP-025,PRD-027,Safety,19,202.92,3855.48,2024-11-18,,12,,,,Cancelled
PO-10646,2025-08-14,SUP-017,PRD-024,Finishes,24,45.86,1100.64,29/08/2025,2025-08-31,15,17,2,0,Delivered
PO-10650,2025-12-18,SUP-016,PRD-024,Finishes,80,44.8,3584.0,2025-12-27,2025-12-27,9,9,0,1,Delivered
PO-10653,2024-05-16,SUP-003,PRD-038,Structural,33,49.37,1629.21,2024-05-21,,5,,,,Cancelled
PO-10655,2026-01-15,SUP-014,PRD-021,Plumbing,63,56.94,3587.22,2026-01-24,2026-01-24,9,9,0,1,Delivered
PO-10658,2024-01-12,SUP-009,PRD-014,Electrical,50,193.3,9665.0,19-01-2024,2024-01-19,7,7,0,1,Delivered
PO-10659,12-30-2024,SUP-020,PRD-033,Safety,44,183.96,8094.24,2025-01-05,,6,,,,Cancelled
PO-10662,2024-07-25,SUP-004,PRD-038,Structural,2,49.23,98.46,2024-08-05,,11,,,,Pending
PO-10665,2026-03-25,SUP-013,PRD-021,Plumbing,35,54.25,1898.75,2026-04-02,2026-04-02,8,8,0,1,Delivered
PO-10669,2024-08-14,SUP-024,PRD-014,Electrical,14,189.43,2652.02,2024-08-31,,17,,,,Pending
PO-10674,2024-12-17,SUP-018,PRD-031,Finishes,62,91.2,5654.4,06/01/2025,2025-01-20,20,34,14,0,Delivered
PO-10679,2024/04/24,SUP-013,PRD-020,Plumbing,18,41.29,743.22,2024-04-30,2024-05-01,6,7,1,0,Delivered
PO-10682,2024-09-24,SUP-019,PRD-027,Safety,72,185.52,13357.44,2024-10-02,2024-10-02,8,8,0,1,Delivered
PO-10686,22/03/2024,SUP-006,PRD-012,Concrete,14,64.77,906.78,31/03/2024,2024-03-31,9,9,0,1,Delivered
PO-10689,2024-11-14,SUP-015,PRD-034,Plumbing,37,38.85,1437.45,27/11/2024,2024-11-26,13,12,0,1,Delivered
PO-10691,2024-02-02,SUP-014,PRD-021,Plumbing,40,55.1,2204.0,2024-02-07,,5,,,,Cancelled
PO-10695,2025-10-13,SUP-011,PRD-035,Electrical,13,193.91,2520.83,2025-10-26,,13,,,,Cancelled
PO-10696,2025-02-27,SUP-005,PRD-010,Concrete,19,22.76,432.44,2025-03-09,2025-03-09,10,10,0,1,Delivered
PO-10698,2024-01-23,SUP-003,PRD-004,Structural,61,86.31,5264.91,2024-01-30,2024-01-30,7,7,0,1,Delivered
PO-10702,2025-05-02,SUP-011,PRD-015,Electrical,13,342.4,4451.2,2025-05-14,,12,,,,Pending
PO-10704,2025-08-04,SUP-012,PRD-018,Electrical,3,29.92,89.76,2025-08-20,2025-09-03,16,30,14,0,Delivered
PO-10707,2024-12-23,SUP-014,PRD-022,Plumbing,40,123.29,4931.6,30-12-2024,2024-12-30,7,7,0,1,Delivered
PO-10710,2025-04-08,SUP-018,PRD-025,Finishes,63,13.52,851.76,2025-04-26,2025-05-03,18,25,7,0,Delivered
PO-10713,2024-06-07,SUP-016,PRD-023,Finishes,42,91.46,3841.32,2024-06-16,2024-06-16,9,9,0,1,Delivered
PO-10714,2025-04-29,SUP-016,PRD-025,Finishes,70,14.35,1004.5,2025-05-09,2025-05-10,10,11,1,0,Delivered
PO-10719,2024-05-30,SUP-004,PRD-003,Structural,73,48.11,3512.03,2024-06-14,2024-06-14,15,15,0,1,Delivered
PO-10722,2024-12-19,SUP-011,PRD-016,Electrical,17,12.37,210.29,02/01/2025,,14,,,,Pending
PO-10726,2025-03-12,SUP-013,PRD-020,Plumbing,45,42.36,1906.2,2025-03-18,2025-03-21,6,9,3,0,Delivered
PO-10727,2025-02-07,SUP-020,PRD-032,Safety,59,31.97,1886.23,2025-02-17,2025-02-16,10,9,0,1,Delivered
PO-10732,2025-01-01,SUP-014,PRD-022,Plumbing,6,122.08,732.48,2025-01-09,2025-01-09,8,8,0,1,Delivered
PO-10733,2025-06-18,SUP-006,PRD-013,Concrete,15,18.63,279.45,2025-06-25,2025-06-25,7,7,0,1,Delivered
PO-10738,2025-03-06,SUP-015,PRD-020,Plumbing,64,42.7,2732.8,2025-03-18,2025-03-28,12,22,10,0,Delivered
PO-10740,2025-09-12,SUP-018,PRD-024,Finishes,6,46.97,281.82,28-09-2025,,16,,,,Pending
PO-10741,2024-02-01,SUP-004,PRD-038,Structural,34,49.52,1683.68,2024-02-14,,13,,,,Cancelled
PO-10746,2024-08-20,SUP-018,PRD-024,Finishes,15,48.51,727.65,2024-09-08,2024-09-22,19,33,14,0,Delivered
PO-10751,2026-03-23,SUP-012,PRD-016,Electrical,65,14.13,918.45,2026-04-09,2026-04-08,17,16,0,1,Delivered
PO-10756,2025-07-28,SUP-005,PRD-036,Concrete,14,99.12,1387.68,2025-08-06,2025-08-05,9,8,0,1,Delivered
PO-10757,2025-12-19,SUP-011,PRD-017,Electrical,7,66.05,462.35,2026-01-03,2026-01-03,15,15,0,1,Delivered
PO-10758,2024-11-05,SUP-010,PRD-014,Electrical,60,194.81,11688.6,2024-11-13,2024-11-13,8,8,0,1,Delivered
PO-10759,2026-03-30,SUP-005,PRD-011,Concrete,74,39.04,2888.96,2026-04-08,2026-04-08,9,9,0,1,Delivered
PO-10761,2025-02-04,SUP-013,PRD-022,Plumbing,35,-123.1,4308.5,2025-02-12,,8,,,,Pending
PO-10764,03/03/2025,SUP-019,PRD-033,Safety,63,185.78,11704.14,2025-03-13,,10,,,,Pending
PO-10766,2025-02-20,SUP-014,PRD-020,Plumbing,43,41.87,1800.41,2025-02-25,2025-02-26,5,6,1,0,Delivered
PO-10767,2025-01-17,,PRD-023,Finishes,17,97.68,1660.56,2025-01-30,2025-01-30,13,13,0,1,Delivered
PO-10768,2025-10-27,SUP-018,PRD-025,Finishes,60,16.63,997.8,2025-11-16,2025-11-23,20,27,7,0,Delivered
PO-10773,2025-01-28,SUP-021,PRD-037,Safety,30,53.37,1601.1,2025-02-07,2025-02-06,10,9,0,1,Delivered
PO-10775,2025-02-11,SUP-025,PRD-027,Safety,26,182.35,4741.1,2025-02-23,2025-02-25,12,14,2,0,Delivered
PO-10780,04-01-2024,SUP-014,PRD-040,Plumbing,19,-36.66,696.54,2024-04-10,,9,,,,Pending
PO-10785,17/10/2025,SUP-023,PRD-009,Concrete,15,219.84,3297.6,2025-11-07,,21,,,,Pending
PO-10787,2024-08-22,SUP-011,PRD-017,Electrical,79,72.15,5699.85,2024-09-02,,11,,,,Cancelled
PO-10792,2025-06-26,SUP-006,PRD-012,Concrete,46,64.76,2978.96,2025-07-06,2025-07-06,10,10,0,1,Delivered
PO-10793,2025-10-01,SUP-017,PRD-039,Finishes,55,55.0,3025.0,2025-10-15,2025-10-25,14,24,10,0,Delivered
PO-10795,2024-02-06,SUP-002,PRD-005,Structural,34,54.46,1851.64,2024-02-12,2024-02-15,6,9,3,0,Delivered
PO-10796,05-06-2025,SUP-020,PRD-033,Safety,38,190.27,7230.26,06-11-2025,2025-06-11,6,6,0,1,Delivered
PO-10801,2024-02-06,SUP-021,PRD-029,Safety,58,45.27,2625.66,2024-02-20,,14,,,,Cancelled
PO-10803,2025-10-14,SUP-007,PRD-011,Concrete,11,37.78,415.58,2025-10-25,2025-11-04,11,21,10,0,Delivered
PO-10805,2025-04-30,SUP-009,PRD-016,Electrical,21,11.79,247.59,2025-05-08,,8,,,,Cancelled
PO-10810,2025-03-27,SUP-003,PRD-004,Structural,66,84.25,5560.5,2025-04-02,2025-04-02,6,6,0,1,Delivered
PO-10813,2024-09-05,SUP-018,PRD-031,Finishes,3,87.1,261.3,2024-09-25,,20,,,,Cancelled
PO-10816,2024-11-13,SUP-004,PRD-005,Structural,5,59.87,299.35,2024-11-27,,14,,,,Pending
PO-10818,2024-09-24,SUP-001,PRD-003,Structural,10,44.76,447.6,2024-10-03,,9,,,,Cancelled
PO-10822,2025-07-09,SUP-002,PRD-001,Structural,6,315.56,1893.36,2025-07-17,,8,,,,Pending
PO-10826,2024-11-19,SUP-025,PRD-033,Safety,17,192.31,3269.27,2024-12-01,,12,,,,Cancelled
PO-10831,2024-03-18,SUP-021,PRD-027,Safety,58,188.62,10939.96,2024-03-30,2024-04-04,12,17,5,0,Delivered
PO-10836,2024-09-06,SUP-020,PRD-030,Safety,49,-68.06,3334.94,2024-09-16,2024-09-17,10,11,1,0,Delivered
PO-10841,2025-03-26,SUP-003,PRD-004,Structural,46,84.56,3889.76,2025-04-05,2025-04-06,10,11,1,0,Delivered
PO-10843,2024-03-25,SUP-019,PRD-037,Safety,39,56.49,2203.11,2024-04-04,,10,,,,Pending
PO-10845,2024-03-12,SUP-016,PRD-024,Finishes,44,46.04,2025.76,2024-03-19,,7,,,,Pending
PO-10847,2024-01-03,SUP-006,PRD-013,Concrete,37,19.22,711.14,2024-01-13,2024-01-13,10,10,0,1,Delivered
PO-10852,19/03/2024,SUP-019,PRD-030,Safety,27,64.9,1752.3,2024-03-25,2024-03-26,6,7,1,0,Delivered
PO-10857,24/04/2025,SUP-016,PRD-023,Finishes,71,90.16,6401.36,2025-05-03,2025-05-03,9,9,0,1,Delivered
PO-10859,2025-01-22,SUP-016,PRD-031,Finishes,32,92.5,2960.0,2025-01-29,2025-01-29,7,7,0,1,Delivered
PO-10864,2026-03-03,SUP-020,PRD-037,Safety,64,54.79,3506.56,10/03/2026,,7,,,,Cancelled
PO-10868,2026-02-06,SUP-001,PRD-006,Structural,68,43.02,2925.36,2026-02-11,,5,,,,Pending
PO-10871,2025-05-05,,PRD-005,Structural,30,57.04,1711.2,18/05/2025,2025-05-28,13,23,10,0,Delivered
PO-10873,2025-01-06,SUP-005,PRD-012,Concrete,21,61.57,1292.97,2025-01-16,2025-01-16,10,10,0,1,Delivered
PO-10874,2025-02-03,SUP-014,PRD-020,Plumbing,54,41.23,2226.42,2025-02-12,2025-02-12,9,9,0,1,Delivered
PO-10876,02-07-2024,SUP-010,PRD-018,Electrical,74,28.69,2123.06,2024-02-15,2024-02-15,8,8,0,1,Delivered
PO-10880,2026-01-02,SUP-006,PRD-036,Concrete,76,98.56,7490.56,2026-01-10,2026-01-10,8,8,0,1,Delivered
PO-10885,2025-05-07,SUP-008,PRD-011,Concrete,27,39.44,1064.88,2025-05-18,2025-05-18,11,11,0,1,Delivered
PO-10890,2024-01-26,SUP-018,PRD-023,Finishes,0,104.62,0.0,2024-02-11,,16,,,,Cancelled
PO-10891,08-18-2025,SUP-013,PRD-022,Plumbing,75,118.42,8881.5,2025-08-26,2025-08-26,8,8,0,1,Delivered
PO-10896,2024-12-06,SUP-005,PRD-013,Concrete,75,18.81,1410.75,2024-12-16,2024-12-17,10,11,1,0,Delivered
PO-10898,2024-12-25,SUP-017,PRD-025,Finishes,48,14.69,705.12,2025-01-08,2025-01-08,14,14,0,1,Delivered
PO-10901,2025-04-04,SUP-014,PRD-021,Plumbing,52,56.73,2949.96,2025-04-13,,9,,,,Cancelled
PO-10902,2024-07-08,SUP-014,PRD-034,Plumbing,0,37.67,0.0,2024-07-17,2024-07-17,9,9,0,1,Delivered
PO-10903,2024-02-14,SUP-007,PRD-008,Concrete,51,20.18,1029.18,2024-02-28,2024-02-27,14,13,0,1,Delivered
PO-10905,2025-07-03,SUP-013,PRD-020,Plumbing,68,42.0,2856.0,2025-07-13,,10,,,,Pending
PO-10908,2024-07-26,SUP-002,PRD-002,Structural,47,287.53,13513.91,2024-08-02,2024-08-03,7,8,1,0,Delivered
PO-10911,2025-09-08,SUP-018,PRD-025,Finishes,37,14.09,521.33,2025-09-26,2025-10-17,18,39,21,0,Delivered
PO-10912,2025-04-04,SUP-017,PRD-025,Finishes,34,15.17,515.78,2025-04-14,,10,,,,Cancelled
PO-10914,2025-09-29,SUP-015,PRD-022,Plumbing,63,118.21,7447.23,2025-10-13,2025-10-18,14,19,5,0,Delivered
PO-10917,2025-02-28,SUP-003,PRD-004,Structural,45,83.75,3768.75,2025-03-07,2025-03-06,7,6,0,1,Delivered
PO-10919,2025-02-17,SUP-006,PRD-013,Concrete,28,18.43,516.04,2025-02-23,2025-02-24,6,7,1,0,Delivered
PO-10923,2025-06-03,SUP-016,PRD-031,Finishes,65,92.82,6033.3,10-06-2025,2025-06-10,7,7,0,1,Delivered
PO-10926,2024-11-27,SUP-016,PRD-023,Finishes,63,93.07,5863.41,2024-12-06,,9,,,,Cancelled
PO-10931,2025-01-20,SUP-019,PRD-026,Safety,76,31.59,2400.84,2025-01-30,2025-01-30,10,10,0,1,Delivered
PO-10936,2024-10-11,SUP-008,PRD-011,Concrete,49,38.66,1894.34,2024-10-22,,11,,,,Pending
PO-10937,2025/09/03,SUP-023,PRD-011,Concrete,21,-40.59,852.39,2025-09-22,2025-09-22,19,19,0,1,Delivered
PO-10940,2025-10-21,SUP-011,PRD-018,Electrical,14,29.67,415.38,2025-11-04,2025-11-03,14,13,0,1,Delivered
PO-10943,2024-10-25,SUP-018,PRD-025,Finishes,17,14.53,247.01,2024-11-12,,18,,,,Pending
PO-10946,2024-10-22,SUP-025,PRD-037,Safety,38,56.67,2153.46,2024-11-01,,10,,,,Cancelled
PO-10951,2024-12-04,SUP-001,PRD-003,Structural,42,46.16,1938.72,2024-12-11,2024-12-11,7,7,0,1,Delivered
PO-10954,2025-09-23,SUP-017,PRD-031,Finishes,4,87.78,351.12,2025-10-04,,11,,,,Cancelled
PO-10955,2024-03-08,SUP-015,PRD-019,Plumbing,69,40.64,2804.16,18/03/2024,2024-03-23,10,15,5,0,Delivered
PO-10957,02/08/2024,SUP-012,PRD-035,Electrical,23,186.64,4292.72,2024-08-19,2024-08-19,17,17,0,1,Delivered
PO-10960,2025-03-26,SUP-023,PRD-009,Concrete,74,222.34,16453.16,2025-04-15,2025-04-22,20,27,7,0,Delivered
PO-10963,10-30-2024,,PRD-016,Electrical,0,12.05,0.0,2024-11-04,2024-11-03,5,4,0,1,Delivered
PO-10967,2025-10-30,SUP-016,PRD-023,Finishes,54,92.72,5006.88,2025-11-08,,9,,,,Cancelled
PO-10970,2024-02-26,SUP-020,PRD-030,Safety,70,67.38,4716.6,2024-03-04,2024-03-04,7,7,0,1,Delivered
PO-10974,2024-08-21,SUP-017,PRD-024,Finishes,8,49.32,394.56,2024-09-02,2024-09-01,12,11,0,1,Delivered
PO-10976,2024-03-05,SUP-004,PRD-004,Structural,65,93.48,6076.2,2024-03-17,2024-03-17,12,12,0,1,Delivered
PO-10979,2025-10-14,SUP-022,PRD-038,Structural,34,51.66,1756.44,2025-10-25,,11,,,,Cancelled
PO-10980,06-21-2024,SUP-019,PRD-029,Safety,41,43.91,1800.31,2024-06-29,,8,,,,Cancelled
PO-10983,2024-06-21,SUP-002,PRD-002,Structural,43,274.7,11812.1,2024-06-27,2024-06-27,6,6,0,1,Delivered
PO-10987,2025-08-11,SUP-007,PRD-036,Concrete,65,93.28,6063.2,2025-08-21,,10,,,,Cancelled
PO-10992,2025-10-27,SUP-008,PRD-009,Concrete,46,225.69,10381.74,2025-11-08,,12,,,,Cancelled
PO-10993,2025-02-05,SUP-015,PRD-021,Plumbing,26,57.4,1492.4,2025-02-19,2025-02-21,14,16,2,0,Delivered
PO-10998,2024-05-08,SUP-016,PRD-031,Finishes,71,-89.51,6355.21,15/05/2024,2024-05-16,7,8,1,0,Delivered
PO-11001,2025-10-14,SUP-007,PRD-013,Concrete,70,19.91,1393.7,2025-10-24,,10,,,,Pending
PO-11004,2024-03-20,SUP-018,PRD-023,Finishes,18,88.52,1593.36,2024-04-05,2024-04-19,16,30,14,0,Delivered
PO-11008,2025-03-07,SUP-021,PRD-026,Safety,11,31.09,341.99,2025-03-19,2025-03-19,12,12,0,1,Delivered
PO-11012,2025-11-21,SUP-019,PRD-030,Safety,11,67.5,742.5,2025-11-30,,9,,,,Pending
PO-11014,2024-06-14,SUP-020,PRD-028,Safety,55,18.58,1021.9,2024-06-23,,9,,,,Cancelled
PO-11016,2025-10-27,SUP-017,PRD-039,Finishes,70,57.19,4003.3,08-11-2025,2025-11-10,12,14,2,0,Delivered
PO-11020,2025-10-03,SUP-015,PRD-021,Plumbing,71,54.88,3896.48,2025-10-17,2025-10-17,14,14,0,1,Delivered
PO-11021,2025-09-08,SUP-024,PRD-014,Electrical,40,185.57,7422.8,2025-09-28,2025-09-28,20,20,0,1,Delivered
PO-11024,2026-02-09,SUP-018,PRD-039,Finishes,6,55.38,332.28,2026-03-01,,20,,,,Pending
PO-11029,2024-11-28,SUP-005,PRD-013,Concrete,24,18.76,450.24,2024-12-05,2024-12-06,7,8,1,0,Delivered
PO-11034,11-13-2024,SUP-003,PRD-006,Structural,17,43.72,743.24,2024-11-21,,8,,,,Pending
PO-11035,2024-09-13,SUP-003,PRD-003,Structural,30,44.58,1337.4,2024-09-20,2024-09-20,7,7,0,1,Delivered
PO-11039,2024-09-03,SUP-013,PRD-020,Plumbing,75,43.35,3251.25,2024-09-10,2024-09-09,7,6,0,1,Delivered
PO-11041,2025-02-03,SUP-008,PRD-011,Concrete,73,39.9,2912.7,2025-02-18,2025-02-20,15,17,2,0,Delivered
PO-11046,2024/03/04,SUP-025,PRD-033,Safety,43,187.74,8072.82,2024-03-16,2024-03-16,12,12,0,1,Delivered
PO-11050,2025-06-13,SUP-013,PRD-020,Plumbing,21,43.39,911.19,2025-06-19,2025-06-19,6,6,0,1,Delivered
PO-11053,2024-01-09,SUP-019,PRD-030,Safety,44,64.65,2844.6,2024-01-17,,8,,,,Pending
PO-11055,2025-08-15,SUP-019,PRD-033,Safety,69,181.86,12548.34,2025-08-24,,9,,,,Cancelled
PO-11056,15/02/2024,SUP-021,PRD-032,Safety,51,32.0,1632.0,2024-02-25,2024-02-24,10,9,0,1,Delivered
PO-11057,2024-06-06,SUP-017,PRD-039,Finishes,33,56.67,1870.11,2024-06-21,,15,,,,Cancelled
PO-11060,07-25-2024,SUP-017,PRD-023,Finishes,51,96.63,4928.13,2024-08-09,,15,,,,Pending
PO-11064,2025-07-17,SUP-004,PRD-004,Structural,21,87.16,1830.36,2025-07-30,2025-07-30,13,13,0,1,Delivered
PO-11069,2025-08-07,SUP-006,PRD-010,Concrete,69,22.96,1584.24,2025-08-17,2025-08-18,10,11,1,0,Delivered
PO-11070,03-04-2025,SUP-019,PRD-028,Safety,20,18.56,371.2,2025-04-10,2025-04-11,7,8,1,0,Delivered
PO-11073,2024-04-29,SUP-005,PRD-009,Concrete,80,214.87,17189.6,2024-05-05,,6,,,,Pending
PO-11077,2024-04-10,SUP-017,PRD-025,Finishes,64,14.44,924.16,2024-04-21,2024-04-26,11,16,5,0,Delivered
PO-11081,15/07/2024,SUP-020,PRD-029,Safety,58,43.71,2535.18,2024-07-20,2024-07-20,5,5,0,1,Delivered
PO-11086,2025-09-12,SUP-015,PRD-021,Plumbing,75,57.6,4320.0,2025-09-25,2025-09-27,13,15,2,0,Delivered
PO-11087,2026-01-09,SUP-023,PRD-012,Concrete,7,67.54,472.78,2026-01-28,2026-02-18,19,40,21,0,Delivered
PO-11090,2025-01-20,SUP-014,PRD-034,Plumbing,20,38.47,769.4,2025-01-25,,5,,,,Pending
PO-11095,2024-04-11,SUP-014,PRD-022,Plumbing,77,125.13,9635.01,2024-04-16,2024-04-16,5,5,0,1,Delivered
PO-11097,2025-09-02,SUP-001,PRD-002,Structural,48,276.07,13251.36,2025-09-12,,10,,,,Pending
PO-11098,2025-10-07,SUP-024,PRD-035,Electrical,20,193.97,3879.4,10-24-2025,2025-10-24,17,17,0,1,Delivered
PO-11100,2024-03-26,SUP-006,PRD-008,Concrete,3,18.72,56.16,2024-04-04,2024-04-05,9,10,1,0,Delivered
PO-11104,2025-01-15,SUP-013,PRD-034,Plumbing,72,37.98,2734.56,2025-01-24,2025-01-23,9,8,0,1,Delivered
PO-11105,2024-04-22,SUP-022,PRD-005,Structural,8,54.13,433.04,2024-05-04,2024-05-14,12,22,10,0,Delivered
PO-11110,2024-05-27,SUP-015,PRD-034,Plumbing,13,40.66,528.58,2024-06-08,2024-06-18,12,22,10,0,Delivered
PO-11114,11-04-2024,SUP-021,PRD-032,Safety,28,33.93,950.04,2024-04-25,,14,,,,Cancelled
PO-11119,2026-02-19,SUP-021,PRD-033,Safety,35,192.09,6723.15,2026-03-05,2026-03-10,14,19,5,0,Delivered
PO-11123,2025-02-11,SUP-023,PRD-009,Concrete,26,199.58,5189.08,2025-03-04,2025-03-07,21,24,3,0,Delivered
PO-11127,2024-12-12,,PRD-018,Electrical,27,29.67,801.09,2024-12-27,2024-12-27,15,15,0,1,Delivered
PO-11130,2024-10-10,SUP-019,PRD-028,Safety,45,18.8,846.0,2024-10-16,2024-10-16,6,6,0,1,Delivered
PO-11135,2026-01-22,SUP-014,PRD-040,Plumbing,40,35.68,1427.2,2026-01-27,2026-01-28,5,6,1,0,Delivered
PO-11138,2024-02-15,SUP-007,PRD-036,Concrete,50,99.89,4994.5,2024-02-25,2024-02-25,10,10,0,1,Delivered
PO-11141,2025-08-22,SUP-009,PRD-016,Electrical,32,12.07,386.24,2025-08-30,,8,,,,Pending
PO-11143,2026-02-04,SUP-015,PRD-019,Plumbing,21,37.8,793.8,2026-02-17,,13,,,,Pending
PO-11144,11-21-2025,SUP-018,PRD-024,Finishes,60,47.11,2826.6,2025-12-08,2025-12-15,17,24,7,0,Delivered
PO-11145,2024-10-03,SUP-001,PRD-005,Structural,41,56.36,2310.76,2024-10-08,2024-10-08,5,5,0,1,Delivered
PO-11146,2024-08-21,SUP-007,PRD-008,Concrete,73,19.18,1400.14,31/08/2024,2024-09-10,10,20,10,0,Delivered
PO-11151,2024-08-01,SUP-003,PRD-006,Structural,18,41.25,742.5,2024-08-10,2024-08-10,9,9,0,1,Delivered
PO-11156,2026-01-20,SUP-025,PRD-032,Safety,27,34.01,918.27,2026-02-01,2026-02-01,12,12,0,1,Delivered
PO-11160,2024-03-11,SUP-012,PRD-017,Electrical,20,79.24,1584.8,28/03/2024,2024-04-18,17,38,21,0,Delivered
PO-11163,2025-01-14,SUP-001,PRD-038,Structural,61,49.88,3042.68,2025-01-19,,5,,,,Pending
PO-11164,2024-09-27,SUP-019,PRD-030,Safety,77,65.58,5049.66,2024-10-06,2024-10-06,9,9,0,1,Delivered
PO-11169,2024-12-30,SUP-015,PRD-021,Plumbing,24,58.09,1394.16,2025-01-13,,14,,,,Pending
PO-11172,2025-04-01,SUP-013,PRD-021,Plumbing,15,56.54,848.1,2025-04-09,2025-04-08,8,7,0,1,Delivered
PO-11174,2026-01-16,SUP-019,PRD-028,Safety,70,18.01,1260.7,2026-01-26,2026-01-25,10,9,0,1,Delivered
PO-11177,2026-02-09,SUP-015,PRD-021,Plumbing,80,60.4,4832.0,19/02/2026,2026-02-21,10,12,2,0,Delivered
PO-11178,2025-08-21,SUP-009,PRD-016,Electrical,77,12.09,930.93,2025-08-26,2025-08-26,5,5,0,1,Delivered
PO-11180,07/06/2024,SUP-014,PRD-022,Plumbing,18,118.73,2137.14,2024-06-13,,6,,,,Cancelled
PO-11182,2024-02-28,SUP-025,PRD-037,Safety,56,57.81,3237.36,2024-03-14,2024-03-16,15,17,2,0,Delivered
PO-11183,2025-04-24,SUP-020,PRD-030,Safety,75,65.37,4902.75,2025-05-02,,8,,,,Cancelled
PO-11184,2024-04-18,SUP-021,PRD-037,Safety,80,53.98,4318.4,2024-05-02,,14,,,,Cancelled
PO-11187,2025-06-02,SUP-024,PRD-014,Electrical,62,213.23,13220.26,2025-06-21,2025-06-24,19,22,3,0,Delivered
PO-11190,2025-09-08,SUP-017,PRD-023,Finishes,23,92.96,2138.08,2025-09-23,,15,,,,Cancelled
PO-11195,2024-02-22,SUP-011,PRD-015,Electrical,34,330.43,11234.62,2024-03-07,,14,,,,Pending
PO-11197,2024-08-13,SUP-020,PRD-037,Safety,6,55.22,331.32,2024-08-19,2024-08-20,6,7,1,0,Delivered
PO-11201,2024-07-26,SUP-015,PRD-040,Plumbing,46,34.2,1573.2,2024-08-06,2024-08-06,11,11,0,1,Delivered
PO-11206,2024-07-23,SUP-025,PRD-037,Safety,57,53.43,3045.51,2024-08-04,,12,,,,Cancelled
PO-11207,2026-02-06,SUP-021,PRD-033,Safety,36,187.51,6750.36,2026-02-20,,14,,,,Cancelled
PO-11209,2025-09-12,SUP-016,PRD-039,Finishes,0,-52.1,0.0,2025-09-19,2025-09-19,7,7,0,1,Delivered
PO-11213,18-10-2024,SUP-021,PRD-030,Safety,13,63.53,825.89,2024-10-29,2024-10-28,11,10,0,1,Delivered
PO-11214,2024-02-29,SUP-016,PRD-031,Finishes,74,92.22,6824.28,2024-03-10,2024-03-11,10,11,1,0,Delivered
PO-11218,2026-02-11,SUP-012,PRD-035,Electrical,43,197.8,8505.4,2026-03-04,2026-03-18,21,35,14,0,Delivered
PO-11221,2024-05-28,SUP-004,PRD-004,Structural,64,83.65,5353.6,11/06/2024,,14,,,,Pending
PO-11222,2024-01-24,SUP-022,PRD-005,Structural,65,54.41,3536.65,2024-02-06,,13,,,,Cancelled
PO-11226,2025-04-21,SUP-018,PRD-031,Finishes,10,-96.57,965.7,2025-05-10,2025-05-13,19,22,3,0,Delivered
PO-11229,2025-08-06,SUP-013,PRD-040,Plumbing,70,36.39,2547.3,2025-08-16,2025-08-15,10,9,0,1,Delivered
PO-11233,2025-07-21,SUP-012,PRD-014,Electrical,64,189.39,12120.96,2025-08-11,2025-08-18,21,28,7,0,Delivered
PO-11235,2025-02-07,SUP-022,PRD-005,Structural,59,-60.26,3555.34,2025-02-20,2025-02-22,13,15,2,0,Delivered
PO-11240,2025-01-17,SUP-020,PRD-029,Safety,20,-42.6,852.0,2025-01-22,,5,,,,Pending
PO-11242,2025-06-26,SUP-009,PRD-017,Electrical,77,66.94,5154.38,2025-07-05,,9,,,,Pending
PO-11246,2024-10-07,SUP-025,PRD-032,Safety,75,33.31,2498.25,2024-10-17,2024-10-27,10,20,10,0,Delivered
PO-11247,2024-08-22,SUP-013,PRD-040,Plumbing,58,34.9,2024.2,2024-08-29,,7,,,,Cancelled
PO-11251,2024-02-26,SUP-002,PRD-002,Structural,38,282.56,10737.28,2024-03-07,,10,,,,Cancelled
PO-11255,2024-12-11,SUP-023,PRD-013,Concrete,65,20.41,1326.65,2024-12-27,2025-01-03,16,23,7,0,Delivered
PO-11256,2026-04-02,SUP-022,PRD-006,Structural,61,44.95,2741.95,2026-04-16,,14,,,,Delivered
PO-11260,2025-02-14,SUP-005,PRD-008,Concrete,28,18.69,523.32,2025-02-24,2025-02-24,10,10,0,1,Delivered
